acc,loss,val_acc,val_loss,trial_no,aug1_type,aug1_magnitude,aug2_type,aug2_magnitude,portion,sample_no,mean_late_val_acc,epoch
0.425,1.604,0.386,1.689,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,17
0.427,1.591,0.394,1.67,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,18
0.436,1.57,0.42,1.609,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,19
0.459,1.533,0.42,1.602,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,20
0.464,1.501,0.423,1.612,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,21
0.463,1.486,0.425,1.619,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,22
0.476,1.464,0.409,1.671,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,23
0.487,1.445,0.425,1.599,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,24
0.491,1.43,0.435,1.588,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,25
0.494,1.412,0.447,1.595,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,26
0.497,1.395,0.442,1.598,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,27
0.527,1.345,0.417,1.634,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,28
0.529,1.339,0.413,1.658,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,29
0.522,1.332,0.453,1.562,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,30
0.525,1.313,0.436,1.673,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,31
0.56,1.266,0.449,1.575,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,32
0.558,1.258,0.451,1.618,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,33
0.558,1.236,0.441,1.622,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,34
0.557,1.221,0.434,1.654,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,35
0.562,1.21,0.455,1.587,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,36
0.571,1.212,0.465,1.633,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,37
0.584,1.178,0.425,1.686,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,38
0.594,1.149,0.449,1.59,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,39
0.595,1.154,0.45,1.712,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,40
0.599,1.137,0.46,1.577,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,41
0.603,1.121,0.469,1.703,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,42
0.61,1.097,0.463,1.623,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,43
0.613,1.085,0.453,1.763,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,44
0.626,1.047,0.462,1.647,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,45
0.631,1.024,0.452,1.663,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,46
0.632,1.041,0.453,1.687,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,47
0.65,1.008,0.452,1.686,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,48
0.64,1.01,0.476,1.66,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,49
0.655,0.963,0.466,1.721,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,50
0.647,0.993,0.44,1.752,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,51
0.671,0.945,0.463,1.735,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,52
0.666,0.945,0.458,1.789,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,53
0.671,0.937,0.472,1.757,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,54
0.688,0.9,0.464,1.744,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,55
0.673,0.924,0.458,1.698,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,56
0.683,0.904,0.458,1.729,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,57
0.693,0.882,0.483,1.802,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,58
0.679,0.917,0.475,1.685,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,59
0.697,0.855,0.466,1.692,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,60
0.132,2.269,0.125,2.285,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,1
0.209,2.15,0.275,1.977,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,2
0.273,1.993,0.329,1.859,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,3
0.304,1.915,0.357,1.794,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,4
0.31,1.875,0.371,1.758,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,5
0.334,1.817,0.326,1.759,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,6
0.345,1.763,0.309,1.909,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,7
0.362,1.747,0.363,1.743,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,8
0.377,1.708,0.347,1.8,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,9
0.397,1.661,0.347,1.941,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,10
0.411,1.627,0.389,1.664,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,11
0.413,1.599,0.344,1.796,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,12
0.435,1.561,0.433,1.562,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,13
0.44,1.541,0.442,1.527,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,14
0.461,1.494,0.386,1.797,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,15
0.468,1.475,0.427,1.483,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,16
0.483,1.44,0.418,1.591,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,17
0.482,1.414,0.466,1.462,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,18
0.491,1.391,0.459,1.542,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,19
0.503,1.356,0.357,2.097,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,20
0.528,1.318,0.436,1.653,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,21
0.53,1.297,0.466,1.44,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,22
0.54,1.31,0.43,1.699,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,23
0.538,1.269,0.482,1.445,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,24
0.554,1.253,0.375,2.12,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,25
0.559,1.228,0.447,1.577,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,26
0.558,1.219,0.477,1.509,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,27
0.571,1.195,0.474,1.527,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,28
0.584,1.178,0.483,1.505,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,29
0.584,1.147,0.436,1.72,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,30
0.597,1.122,0.499,1.431,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,31
0.599,1.109,0.492,1.537,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,32
0.609,1.099,0.466,1.556,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,33
0.622,1.059,0.471,1.772,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,34
0.624,1.03,0.468,1.687,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,35
0.62,1.051,0.454,1.728,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,36
0.63,1.026,0.5,1.528,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,37
0.638,1.034,0.495,1.571,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,38
0.653,0.989,0.511,1.64,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,39
0.637,0.989,0.488,1.703,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,40
0.654,0.963,0.488,1.594,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,41
0.659,0.965,0.494,1.741,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,42
0.658,0.947,0.499,1.614,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,43
0.672,0.909,0.515,1.649,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,44
0.685,0.874,0.504,1.745,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,45
0.684,0.907,0.5,1.701,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,46
0.68,0.886,0.489,1.729,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,47
0.691,0.877,0.458,2.174,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,48
0.68,0.892,0.538,1.495,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,49
0.699,0.839,0.523,1.664,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,50
0.712,0.821,0.495,1.822,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,51
0.721,0.807,0.524,1.802,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,52
0.714,0.811,0.517,1.62,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,53
0.713,0.811,0.516,1.756,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,54
0.723,0.783,0.525,1.623,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,55
0.731,0.774,0.486,1.922,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,56
0.717,0.781,0.529,1.812,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,57
0.738,0.755,0.511,1.649,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,58
0.732,0.745,0.488,2.242,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,59
0.737,0.754,0.531,1.731,17,perspective-transform,0.918,translate-x,0.565,0.865,1,0.456,60
0.132,2.291,0.177,2.195,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,1
0.201,2.14,0.282,1.965,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,2
0.267,2.007,0.306,2.009,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,3
0.292,1.93,0.297,1.945,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,4
0.304,1.866,0.338,1.766,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,5
0.327,1.816,0.383,1.688,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,6
0.357,1.766,0.372,1.792,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,7
0.364,1.734,0.408,1.796,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,8
0.382,1.666,0.435,1.582,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,9
0.39,1.662,0.359,1.737,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,10
0.402,1.617,0.411,1.641,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,11
0.417,1.608,0.422,1.687,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,12
0.434,1.543,0.405,1.632,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,13
0.438,1.527,0.464,1.537,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,14
0.472,1.458,0.473,1.51,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,15
0.468,1.464,0.445,1.555,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,16
0.481,1.435,0.457,1.568,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,17
0.498,1.383,0.423,1.662,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,18
0.483,1.397,0.456,1.618,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,19
0.502,1.344,0.397,1.83,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,20
0.529,1.32,0.462,1.494,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,21
0.535,1.298,0.478,1.603,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,22
0.528,1.294,0.473,1.493,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,23
0.554,1.238,0.484,1.607,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,24
0.546,1.243,0.46,1.702,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,25
0.557,1.223,0.49,1.506,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,26
0.564,1.199,0.497,1.527,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,27
0.572,1.18,0.44,1.857,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,28
0.593,1.143,0.478,1.605,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,29
0.585,1.133,0.516,1.467,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,30
0.598,1.111,0.451,1.655,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,31
0.596,1.099,0.451,1.833,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,32
0.604,1.102,0.503,1.505,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,33
0.633,1.044,0.494,1.514,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,34
0.608,1.056,0.486,1.633,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,35
0.618,1.028,0.479,1.622,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,36
0.63,1.002,0.486,1.59,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,37
0.645,0.99,0.483,1.871,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,38
0.65,0.975,0.472,1.843,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,39
0.648,0.983,0.516,1.528,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,40
0.661,0.954,0.433,2.083,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,41
0.667,0.949,0.511,1.567,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,42
0.669,0.913,0.538,1.532,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,43
0.676,0.911,0.492,1.683,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,44
0.681,0.89,0.456,1.826,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,45
0.685,0.878,0.509,1.671,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,46
0.687,0.872,0.49,1.702,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,47
0.697,0.87,0.496,1.838,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,48
0.7,0.832,0.495,1.765,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,49
0.7,0.855,0.513,1.644,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,50
0.705,0.814,0.476,1.963,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,51
0.708,0.825,0.472,1.922,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,52
0.708,0.802,0.522,1.602,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,53
0.716,0.786,0.512,1.815,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,54
0.729,0.786,0.527,1.568,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,55
0.722,0.783,0.467,1.766,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,56
0.725,0.759,0.518,1.687,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,57
0.726,0.762,0.499,1.856,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,58
0.729,0.752,0.499,1.786,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,59
0.752,0.695,0.514,1.8,17,perspective-transform,0.918,translate-x,0.565,0.865,2,0.465,60
0.131,2.277,0.136,2.235,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,1
0.197,2.156,0.248,2.052,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,2
0.251,2.02,0.296,1.964,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,3
0.29,1.925,0.368,1.821,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,4
0.311,1.88,0.36,1.773,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,5
0.326,1.822,0.366,1.75,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,6
0.361,1.781,0.293,2.089,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,7
0.366,1.74,0.34,1.794,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,8
0.372,1.719,0.374,1.68,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,9
0.396,1.659,0.382,1.631,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,10
0.412,1.631,0.323,2.122,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,11
0.419,1.604,0.424,1.642,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,12
0.43,1.551,0.401,1.861,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,13
0.426,1.556,0.478,1.492,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,14
0.458,1.494,0.425,1.706,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,15
0.463,1.474,0.401,1.756,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,16
0.469,1.451,0.446,1.58,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,17
0.494,1.411,0.452,1.542,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,18
0.49,1.387,0.47,1.454,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,19
0.501,1.377,0.491,1.462,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,20
0.528,1.342,0.495,1.486,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,21
0.521,1.324,0.514,1.377,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,22
0.54,1.301,0.465,1.649,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,23
0.555,1.253,0.434,1.776,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,24
0.556,1.248,0.426,1.793,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,25
0.56,1.21,0.465,1.697,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,26
0.564,1.211,0.48,1.51,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,27
0.576,1.173,0.466,1.649,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,28
0.566,1.202,0.498,1.44,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,29
0.58,1.159,0.507,1.434,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,30
0.606,1.1,0.536,1.392,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,31
0.599,1.117,0.513,1.441,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,32
0.605,1.098,0.468,1.706,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,33
0.612,1.065,0.478,1.741,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,34
0.625,1.049,0.55,1.379,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,35
0.629,1.032,0.521,1.509,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,36
0.641,1.018,0.502,1.47,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,37
0.634,1.011,0.535,1.513,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,38
0.64,0.988,0.513,1.592,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,39
0.644,0.993,0.525,1.457,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,40
0.654,0.953,0.539,1.45,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,41
0.668,0.936,0.541,1.55,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,42
0.668,0.915,0.481,1.83,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,43
0.676,0.92,0.532,1.497,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,44
0.678,0.892,0.519,1.523,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,45
0.692,0.853,0.563,1.394,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,46
0.683,0.897,0.528,1.559,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,47
0.69,0.859,0.515,1.675,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,48
0.695,0.853,0.552,1.438,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,49
0.694,0.847,0.53,1.614,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,50
0.701,0.837,0.527,1.619,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,51
0.694,0.841,0.545,1.496,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,52
0.706,0.819,0.532,1.659,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,53
0.719,0.797,0.529,1.663,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,54
0.718,0.806,0.496,1.696,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,55
0.726,0.779,0.542,1.527,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,56
0.714,0.796,0.553,1.427,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,57
0.731,0.766,0.529,1.606,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,58
0.734,0.742,0.546,1.564,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,59
0.752,0.7,0.524,1.655,17,perspective-transform,0.918,translate-x,0.565,0.865,3,0.5,60
0.123,2.305,0.162,2.254,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,1
0.186,2.175,0.308,2.047,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,2
0.241,2.086,0.309,1.991,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,3
0.278,1.97,0.269,2.019,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,4
0.315,1.9,0.273,2.114,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,5
0.336,1.849,0.299,1.962,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,6
0.352,1.774,0.396,1.71,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,7
0.378,1.713,0.387,1.668,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,8
0.371,1.702,0.425,1.656,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,9
0.39,1.682,0.382,1.734,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,10
0.42,1.612,0.441,1.589,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,11
0.429,1.593,0.438,1.576,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,12
0.432,1.543,0.432,1.539,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,13
0.451,1.512,0.444,1.525,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,14
0.46,1.487,0.439,1.54,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,15
0.477,1.477,0.448,1.51,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,16
0.49,1.418,0.438,1.596,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,17
0.49,1.386,0.487,1.456,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,18
0.505,1.388,0.453,1.514,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,19
0.521,1.316,0.46,1.504,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,20
0.531,1.311,0.461,1.529,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,21
0.538,1.281,0.465,1.514,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,22
0.552,1.258,0.465,1.564,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,23
0.564,1.216,0.481,1.515,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,24
0.567,1.2,0.466,1.525,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,25
0.572,1.187,0.472,1.491,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,26
0.591,1.132,0.496,1.506,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,27
0.607,1.11,0.493,1.471,18,coarse-dropout,0.917,elastic-transform,0.083,0.278,1,0.46,28
